Common,Species,lon,lat,Country,State/Province,Year
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.54987,51.98582,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.10493,51.81477,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.96779,51.99699,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.13781,52.06155,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24542,51.72224,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.10673,51.61267,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.10075,51.72492,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84076,51.97915,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.13153,51.97177,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.81858,51.90947,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84076,51.97915,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24542,51.72224,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39006,51.71939,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.68995,51.89277,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.82222,51.99933,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.41407,52.16853,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.95995,51.81727,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.97175,52.08684,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24988,51.81208,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.41407,52.16853,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.82588,52.08919,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84076,51.97915,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.99182,52.53608,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.99182,52.53608,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.96386,51.90713,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.13153,51.97177,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.96779,51.99699,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84076,51.97915,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.54987,51.98582,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.10493,51.81477,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.54987,51.98582,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39006,51.71939,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.81826,51.61995,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.13153,51.97177,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84646,52.06895,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.96386,51.90713,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.98373,52.35639,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.26798,52.17143,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.84076,51.97915,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.83509,51.88936,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.13046,52.35383,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24542,51.72224,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39006,51.71939,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11906,51.79222,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.10075,51.72492,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24542,51.72224,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.67327,51.91162,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.82588,52.08919,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.81826,51.61995,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39006,51.71939,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.99215,52.06534,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.54987,51.98582,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.24542,51.72224,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67398,51.62333,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39481,51.80922,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11906,51.79222,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.98616,51.97555,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.96779,51.99699,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.39006,51.71939,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.6846,51.80296,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.70074,52.07238,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.81826,51.61995,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.25437,51.90192,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.0966,51.63507,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.53972,51.80618,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.99215,52.06534,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.11288,51.70245,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82945,51.79956,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.81826,51.61995,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.82588,52.08919,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.55499,52.07563,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.26798,52.17143,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-3.83697,52.35876,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.96837,51.70619,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.9802,51.88577,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.69533,51.98257,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.82384,51.70976,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.13153,51.97177,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1909
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1909
Peregrine,Falco peregrinus,-2.7,54.3,United Kingdom,England,1909
Fox,Vulpes vulpes,-3.00804,54.61595,United Kingdom,England,1910
Peregrine,Falco peregrinus,-3.2,54.5,United Kingdom,England,1910
Fox,Vulpes vulpes,-2.8982,53.84388,United Kingdom,England,1911
Fox,Vulpes vulpes,-5.40989,57.3592,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.70628,56.83708,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.02639,56.73983,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.28116,58.29717,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.45574,58.01045,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.63801,58.18651,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.74437,57.30347,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.27011,57.60271,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.78817,58.20125,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.95821,58.19876,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.46283,58.5647,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.74013,57.21368,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.58116,57.4119,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.8964,57.03172,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.93868,57.8397,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.22038,57.09453,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.90098,57.1215,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.61111,57.71318,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.44359,57.71786,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.07104,57.20866,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.40769,57.29251,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.51592,56.72698,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.08116,57.3882,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.98521,58.26873,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.0534,57.16025,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.96316,58.28852,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.07046,57.27806,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.47436,58.27965,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.03363,56.82954,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.10176,57.74725,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.39603,57.11301,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.12387,57.90591,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.56719,57.19949,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.63465,58.56263,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.06325,57.24986,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.91905,57.46143,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.18961,56.73576,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.73915,57.28572,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.57847,57.30566,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.09314,57.51865,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.04091,56.91925,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.71278,56.92681,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.72589,57.10627,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.25289,57.47509,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.9702,58.08934,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.65815,58.45567,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.62479,58.00707,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.59334,57.53389,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.28665,58.0136,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.23604,57.27391,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.04361,57.07065,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.08627,57.47796,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.75934,57.55489,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.39025,57.02326,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.78368,58.11148,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.11225,57.92677,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.00041,58.44811,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.14446,58.46529,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.7325,57.196,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.58233,57.39545,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.24919,57.42356,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.30399,58.28283,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.97821,58.5578,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.23646,57.20582,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.41357,57.38226,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.45214,57.80751,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.62008,57.80283,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.26792,57.63263,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.09308,57.54715,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.13169,57.9956,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.86973,56.98623,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.10838,57.72654,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.9056,57.21128,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.56097,57.10975,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.27527,57.8341,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.12286,58.10628,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.25844,57.56485,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.26401,57.6546,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.59241,57.55843,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.10699,57.83701,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.01919,56.65012,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.75292,57.48304,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.38513,57.09019,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.18203,56.64606,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.76615,57.64461,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.62633,58.38308,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.61823,57.91735,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.57344,57.28923,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.25988,57.54295,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.97768,58.17904,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.14995,58.55504,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.44803,58.20557,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.58605,57.4687,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.22031,56.93653,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.74863,57.39325,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.74584,57.37545,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.87686,56.92314,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-6.23883,57.33398,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.42664,57.53853,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.41824,57.44887,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.66494,58.54538,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.73252,57.26013,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.2419,57.29558,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.22566,57.02629,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.91192,57.37172,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.62221,58.2933,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.45539,58.38514,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.39333,57.17986,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.89777,57.19229,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.96815,58.37828,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.48696,58.4591,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.14745,58.17496,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.94838,58.01923,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.95328,58.109,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.8293,58.452,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.31718,58.17066,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.30884,58.08099,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.57463,57.21586,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.53648,56.75077,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.11753,58.01653,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.56708,57.26494,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.46191,58.10018,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.55843,57.17528,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.15541,58.26464,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.06603,57.11889,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.07609,57.29843,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.42544,57.56175,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.91961,57.48061,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.30984,58.37257,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-5.40159,57.26953,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.06104,57.02911,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.80644,58.56033,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.44351,57.83097,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.28094,57.92385,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.93387,57.74993,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.85631,56.65397,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.24738,57.38534,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.7792,58.02171,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-3.91024,57.30106,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.61172,57.82762,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.75257,57.46517,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.90482,57.282,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.94071,57.73054,United Kingdom,Scotland,1913
Fox,Vulpes vulpes,-4.40184,57.20276,United Kingdom,Scotland,1913
